Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
ADGRB2	1p35.2	6.78	6.83	1.75	1.56	-0.05	0.778	0.884	(B) White
NBAS	2p24.3	10.02	10.04	0.49	0.46	-0.02	0.778	0.884	(B) White
GYG1	3q24	9.83	9.81	0.51	0.60	0.02	0.778	0.884	(A) Black or African American
CD3EAP	19q13.32	8.89	8.91	0.79	0.52	-0.02	0.778	0.884	(B) White
CYP2E1	10q26.3	4.83	4.77	1.93	1.78	0.06	0.779	0.884	(A) Black or African American
OSGEP	14q11.2	8.88	8.86	0.60	0.55	0.02	0.779	0.884	(A) Black or African American
BICDL2	16p13.3	9.06	9.10	1.55	1.37	-0.05	0.779	0.884	(B) White
TMEM270	7q11.23	3.25	3.31	1.87	1.67	-0.06	0.779	0.884	(B) White
LUC7L	16p13.3	10.24	10.21	0.71	0.77	0.02	0.779	0.884	(A) Black or African American
KRT31	17q21.2	1.84	1.76	2.63	2.71	0.08	0.779	0.884	(A) Black or African American
SEMA3F	3p21.31	10.51	10.54	0.89	0.93	-0.03	0.779	0.884	(B) White
CASK	Xp11.4	9.64	9.62	0.68	0.59	0.02	0.779	0.885	(A) Black or African American
LYL1	19p13.13	5.94	5.91	1.14	0.95	0.03	0.780	0.885	(A) Black or African American
ADCK5	8q24.3	8.50	8.47	0.88	0.81	0.03	0.780	0.885	(A) Black or African American
KCNK12	2p16.3	1.66	1.62	1.34	1.60	0.04	0.780	0.885	(A) Black or African American
CBR3	21q22.12	6.19	6.15	1.48	1.30	0.05	0.780	0.885	(A) Black or African American
RAD51B	14q24.1	5.94	5.96	0.68	0.70	-0.02	0.780	0.885	(B) White
SCARNA9L	Xp22.12	0.28	0.30	0.44	0.50	-0.01	0.780	0.885	(B) White
PCYOX1	2p13.3	10.93	10.95	0.61	0.58	-0.02	0.780	0.885	(B) White
SLC25A1	22q11.21	10.96	10.98	0.70	0.69	-0.02	0.780	0.885	(B) White
ZNF692	1q44	9.95	9.93	0.73	0.90	0.02	0.781	0.885	(A) Black or African American
TEX11	Xq13.1	0.84	0.86	0.80	0.97	-0.03	0.781	0.885	(B) White
DSC2	18q12.1	9.65	9.60	1.65	1.60	0.05	0.781	0.885	(A) Black or African American
TNFAIP1	17q11.2	10.31	10.33	0.60	0.51	-0.02	0.781	0.885	(B) White
CSGALNACT2	10q11.21	8.55	8.53	0.70	0.78	0.02	0.781	0.885	(A) Black or African American
YIPF6	Xq12-q13.1	7.79	7.77	0.72	0.72	0.02	0.781	0.885	(A) Black or African American
EMC8	16q24.1	9.12	9.10	0.46	0.42	0.01	0.781	0.886	(A) Black or African American
STC2	5q35.2	9.76	9.72	1.55	1.47	0.05	0.781	0.886	(A) Black or African American
STON2	14q31.1	8.85	8.82	1.15	1.12	0.04	0.782	0.886	(A) Black or African American
ACSL6	5q31.1	1.98	2.02	1.17	1.25	-0.04	0.782	0.886	(B) White
SLC18A3	10q11.23	1.81	1.75	2.16	2.22	0.07	0.782	0.886	(A) Black or African American
APOD	3q29	6.93	6.85	2.63	2.31	0.08	0.782	0.886	(A) Black or African American
TTLL7	1p31.1	5.79	5.86	2.04	1.82	-0.06	0.782	0.886	(B) White
TAGAP	6q25.3	5.49	5.53	1.45	1.38	-0.04	0.782	0.887	(B) White
SGCA	17q21.33	2.69	2.75	1.77	1.76	-0.06	0.782	0.887	(B) White
OSTF1	9q21.13	9.34	9.36	0.68	0.67	-0.02	0.782	0.887	(B) White
KALRN	3q21.1-q21.2	7.95	7.99	1.11	0.97	-0.03	0.783	0.887	(B) White
TSPAN15	10q22.1	10.38	10.35	0.86	0.88	0.03	0.783	0.887	(A) Black or African American
FGFR1OP2	12p11.23	8.58	8.56	0.55	0.56	0.02	0.783	0.887	(A) Black or African American
ZFYVE19	15q15.1	9.20	9.18	0.66	0.57	0.02	0.783	0.887	(A) Black or African American
CRTC1	19p13.11	9.11	9.13	0.66	0.67	-0.02	0.783	0.887	(B) White
SRSF10	1p36.11	10.78	10.79	0.37	0.42	-0.01	0.783	0.887	(B) White
UGCG	9q31.3	7.07	7.11	1.40	1.33	-0.04	0.783	0.887	(B) White
TBL1X	Xp22.31-p22.2	9.54	9.51	0.86	0.86	0.03	0.783	0.887	(A) Black or African American
STK4	20q13.12	9.66	9.67	0.54	0.54	-0.02	0.784	0.887	(B) White
PAK3	Xq23	1.29	1.25	1.29	1.34	0.04	0.784	0.887	(A) Black or African American
HS3ST2	16p12.2	3.05	3.10	1.35	1.52	-0.04	0.784	0.887	(B) White
RMDN1	8q21.3	9.27	9.28	0.40	0.49	-0.01	0.784	0.887	(B) White
CNIH1	14q22.2	10.10	10.08	0.48	0.56	0.02	0.784	0.887	(A) Black or African American
CLEC14A	14q21.1	8.06	8.09	0.94	0.90	-0.03	0.784	0.887	(B) White
DCLK2	4q31.23-q31.3	5.95	5.99	1.14	1.28	-0.04	0.784	0.887	(B) White
ASPRV1	2p13.3	5.73	5.70	0.95	0.91	0.03	0.784	0.887	(A) Black or African American
CCDC149	4p15.2	8.38	8.40	0.61	0.68	-0.02	0.784	0.887	(B) White
IKZF1	7p12.2	6.71	6.75	1.32	1.35	-0.04	0.784	0.887	(B) White
PDIA4	7q36.1	13.34	13.32	0.61	0.59	0.02	0.784	0.887	(A) Black or African American
UQCR11	19p13.3	10.62	10.64	0.78	0.58	-0.02	0.784	0.887	(B) White
PLAUR	19q13.31	9.68	9.72	1.20	1.07	-0.04	0.784	0.887	(B) White
GNB1	1p36.33	12.86	12.85	0.36	0.38	0.01	0.784	0.887	(A) Black or African American
PFKL	21q22.3	12.48	12.50	0.53	0.61	-0.02	0.784	0.887	(B) White
CHRFAM7A	15q13.2	3.61	3.65	1.47	1.57	-0.05	0.784	0.887	(B) White
PLAGL1	6q24.2	7.68	7.63	1.46	1.33	0.04	0.784	0.887	(A) Black or African American
ZNF280A	22q11.22	3.32	3.27	1.62	1.76	0.05	0.784	0.887	(A) Black or African American
SMIM10	Xq26.3	5.69	5.66	1.15	1.15	0.04	0.785	0.887	(A) Black or African American
PREB	2p23.3	10.66	10.67	0.44	0.46	-0.01	0.785	0.887	(B) White
CSF3	17q21.1	3.83	3.92	2.84	2.91	-0.09	0.785	0.887	(B) White
CFP	Xp11.23	5.04	4.99	1.50	1.29	0.05	0.785	0.887	(A) Black or African American
CLUH	17p13.3	11.22	11.23	0.54	0.58	-0.02	0.785	0.888	(B) White
POU2F1	1q24.2	6.24	6.27	0.91	0.99	-0.03	0.785	0.888	(B) White
FAM222A-AS1	12q24.11	0.81	0.78	0.95	0.99	0.03	0.785	0.888	(A) Black or African American
MAFB	20q12	8.81	8.78	1.01	1.01	0.03	0.785	0.888	(A) Black or African American
PPP3CC	8p21.3	7.58	7.61	0.90	0.93	-0.03	0.785	0.888	(B) White
GJA1	6q22.31	10.85	10.90	1.50	1.55	-0.05	0.785	0.888	(B) White
ARL4D	17q21.31	9.13	9.08	1.55	1.54	0.05	0.786	0.888	(A) Black or African American
GINS4	8p11.21	8.20	8.24	1.06	0.96	-0.03	0.786	0.888	(B) White
SCAI	9q33.3	8.08	8.07	0.55	0.65	0.02	0.786	0.888	(A) Black or African American
MASP1	3q27.3	4.68	4.75	2.33	1.83	-0.07	0.786	0.888	(B) White
CLCN2	3q27.1	7.55	7.52	0.99	0.85	0.03	0.786	0.888	(A) Black or African American
ACBD3	1q42.12	10.09	10.07	0.68	0.67	0.02	0.786	0.888	(A) Black or African American
MRPL53	2p13.1	9.55	9.58	0.76	0.73	-0.02	0.786	0.888	(B) White
EPS8L2	11p15.5	11.19	11.23	1.09	0.87	-0.03	0.786	0.888	(B) White
HLTF	3q24	9.82	9.79	1.07	0.89	0.03	0.786	0.888	(A) Black or African American
KLF8	Xp11.21	6.27	6.22	1.68	1.59	0.05	0.786	0.888	(A) Black or African American
PLAC9	10q22.3	2.94	2.99	1.81	1.61	-0.05	0.786	0.888	(B) White
ZNF8	19q13.43	6.66	6.64	0.61	0.61	0.02	0.786	0.888	(A) Black or African American
ZMYND10	3p21.31	7.94	8.02	2.71	2.37	-0.08	0.787	0.888	(B) White
EFL1	15q25.2	8.89	8.90	0.57	0.52	-0.02	0.787	0.888	(B) White
H2AFX	11q23.3	11.10	11.07	0.81	0.76	0.02	0.787	0.888	(A) Black or African American
CDX2	13q12.2	2.73	2.82	2.78	3.03	-0.09	0.787	0.888	(B) White
ZNF749	19q13.43	5.85	5.87	0.92	0.61	-0.03	0.787	0.889	(B) White
TENT2	5q14.1	9.50	9.52	0.51	0.54	-0.02	0.787	0.889	(B) White
ZAP70	2q11.2	6.19	6.14	1.73	1.65	0.05	0.787	0.889	(A) Black or African American
RET	10q11.21	5.26	5.19	2.22	2.26	0.07	0.787	0.889	(A) Black or African American
LRRC46	17q21.32	7.30	7.37	2.48	2.19	-0.07	0.788	0.889	(B) White
ABLIM2	4p16.1	5.96	5.91	1.43	1.32	0.04	0.788	0.889	(A) Black or African American
RBFOX3	17q25.3	2.83	2.76	2.43	2.25	0.07	0.788	0.889	(A) Black or African American
ERH	14q24.1	11.41	11.42	0.46	0.45	-0.01	0.788	0.889	(B) White
CXCL2	4q13.3	5.89	5.96	2.42	2.20	-0.07	0.788	0.889	(B) White
TFDP1	13q34	10.84	10.83	0.60	0.56	0.02	0.788	0.889	(A) Black or African American
USO1	4q21.1	10.79	10.80	0.60	0.62	-0.02	0.788	0.889	(B) White
HSD11B1	1q32.2	3.44	3.49	1.63	1.64	-0.05	0.789	0.890	(B) White
WDR13	Xp11.23	11.05	11.07	0.71	0.68	-0.02	0.789	0.890	(B) White
PUS7	7q22.3	8.86	8.84	0.67	0.66	0.02	0.789	0.890	(A) Black or African American
TJP2	9q21.11	10.65	10.67	0.67	0.63	-0.02	0.789	0.890	(B) White
CDS2	20p12.3	9.36	9.37	0.51	0.40	-0.01	0.789	0.890	(B) White
ACTN3	11q13.2	1.17	1.21	1.20	1.14	-0.04	0.789	0.890	(B) White
LOC391322	22q11.23	2.75	2.71	1.40	1.08	0.04	0.790	0.891	(A) Black or African American
KCNA3	1p13.3	2.83	2.87	1.39	1.47	-0.04	0.790	0.891	(B) White
MCEMP1	19p13.2	2.00	2.05	1.56	1.56	-0.05	0.790	0.891	(B) White
PCNX2	1q42.2	8.78	8.80	0.88	0.81	-0.03	0.790	0.891	(B) White
CCL28	5p12	6.59	6.54	1.64	1.46	0.05	0.790	0.891	(A) Black or African American
SDCCAG8	1q43-q44	8.70	8.72	0.54	0.58	-0.02	0.790	0.891	(B) White
TMEM184B	22q13.1	11.23	11.25	0.64	0.61	-0.02	0.790	0.891	(B) White
EIF5B	2q11.2	11.59	11.57	0.56	0.69	0.02	0.790	0.891	(A) Black or African American
ATG10	5q14.1-q14.2	6.83	6.82	0.53	0.54	0.02	0.790	0.891	(A) Black or African American
THSD1P1	13q14.3	6.92	6.90	0.60	0.61	0.02	0.790	0.891	(A) Black or African American
CATSPER1	11q13.1	2.06	2.02	1.26	1.17	0.04	0.790	0.891	(A) Black or African American
RASSF8	12p12.1	7.12	7.16	1.49	1.36	-0.04	0.790	0.891	(B) White
ZNRD1ASP	6p22.1	4.73	4.75	0.73	0.71	-0.02	0.791	0.891	(B) White
FAM78B	1q24.1	3.37	3.41	1.23	1.14	-0.04	0.791	0.891	(B) White
VDAC3	8p11.21	11.25	11.27	0.49	0.49	-0.01	0.791	0.891	(B) White
CUL4B	Xq24	10.50	10.48	0.54	0.63	0.02	0.791	0.891	(A) Black or African American
RELT	11q13.4	7.88	7.90	0.74	0.77	-0.02	0.791	0.891	(B) White
SUMF2	7p11.2	11.80	11.78	0.62	0.57	0.02	0.791	0.891	(A) Black or African American
HDLBP	2q37.3	13.73	13.75	0.44	0.45	-0.01	0.791	0.891	(B) White
GPRASP1	Xq22.1	6.04	6.08	1.29	1.12	-0.04	0.791	0.891	(B) White
SYT12	11q13.2	5.55	5.60	1.95	1.82	-0.06	0.791	0.891	(B) White
LOC100130093	1q42.13	6.05	6.07	0.77	0.82	-0.02	0.791	0.891	(B) White
SNAPC1	14q23.2	8.14	8.12	0.63	0.60	0.02	0.791	0.891	(A) Black or African American
THOC6	16p13.3	9.71	9.73	0.62	0.66	-0.02	0.791	0.891	(B) White
DENND4C	9p22.1	9.50	9.48	0.60	0.67	0.02	0.791	0.891	(A) Black or African American
NAB1	2q32.2	10.02	9.99	0.86	0.74	0.03	0.791	0.891	(A) Black or African American
PCGF6	10q24.33	7.61	7.59	0.61	0.71	0.02	0.791	0.891	(A) Black or African American
LDB1	10q24.32	10.55	10.57	0.66	0.63	-0.02	0.792	0.891	(B) White
SLC37A2	11q24.2	6.22	6.18	1.20	1.16	0.04	0.792	0.891	(A) Black or African American
HAS1	19q13.41	1.13	1.17	1.27	1.13	-0.04	0.792	0.891	(B) White
METTL3	14q11.2	9.44	9.45	0.56	0.50	-0.02	0.792	0.891	(B) White
GIMAP4	7q36.1	7.83	7.86	1.14	1.07	-0.03	0.792	0.891	(B) White
IGFL4	19q13.32	0.42	0.44	0.72	0.76	-0.02	0.792	0.891	(B) White
LOC541473	7q11.23	3.58	3.53	1.59	1.52	0.05	0.792	0.891	(A) Black or African American
IL17REL	22q13.33	0.66	0.68	0.75	0.93	-0.02	0.792	0.891	(B) White
ITGB1BP2	Xq13.1	2.77	2.81	1.32	1.22	-0.04	0.792	0.892	(B) White
PPP2R2D	10q26.3	9.31	9.32	0.52	0.46	-0.02	0.792	0.892	(B) White
ZNF417	19q13.43	6.87	6.89	0.79	0.68	-0.02	0.793	0.892	(B) White
MT1A	16q13	3.74	3.81	2.18	2.04	-0.06	0.793	0.892	(B) White
P3H1	1p34.2	10.01	9.99	0.67	0.63	0.02	0.793	0.892	(A) Black or African American
XXYLT1	3q29	9.52	9.50	0.76	0.65	0.02	0.793	0.892	(A) Black or African American
NRXN1	2p16.3	1.37	1.42	1.65	1.94	-0.05	0.793	0.892	(B) White
RAB23	6p12.1-p11.2	8.68	8.70	0.79	0.79	-0.02	0.793	0.892	(B) White
SCUBE3	6p21.31	4.99	4.92	2.39	2.00	0.07	0.793	0.892	(A) Black or African American
MRRF	9q33.2	9.07	9.09	0.55	0.58	-0.02	0.793	0.892	(B) White
CYYR1	21q21.3	7.38	7.35	1.22	1.05	0.04	0.793	0.892	(A) Black or African American
RNF217	6q22.31	5.78	5.82	1.26	1.13	-0.04	0.794	0.892	(B) White
NECTIN4	1q23.3	9.37	9.41	1.50	1.34	-0.04	0.794	0.892	(B) White
BAIAP3	16p13.3	8.28	8.34	2.12	1.80	-0.06	0.794	0.893	(B) White
SLC26A10	12q13.3	3.26	3.30	1.40	1.50	-0.04	0.794	0.893	(B) White
ELAVL1	19p13.2	11.19	11.18	0.35	0.32	0.01	0.794	0.893	(A) Black or African American
PSEN1	14q24.2	10.78	10.77	0.38	0.31	0.01	0.794	0.893	(A) Black or African American
TMEM223	11q12.3	9.24	9.22	0.81	0.63	0.02	0.794	0.893	(A) Black or African American
BLZF1	1q24.2	8.62	8.60	0.75	0.78	0.02	0.794	0.893	(A) Black or African American
STAU2	8q21.11	9.87	9.85	0.58	0.58	0.02	0.794	0.893	(A) Black or African American
OMP	11q13.5	0.43	0.41	0.62	0.61	0.02	0.795	0.893	(A) Black or African American
COX16	14q24.2	10.16	10.17	0.50	0.61	-0.02	0.795	0.893	(B) White
CA8	8q12.1	8.48	8.42	2.14	1.95	0.06	0.795	0.893	(A) Black or African American
SNORA50C	17q23.3	1.00	0.97	0.98	0.85	0.03	0.795	0.893	(A) Black or African American
UACA	15q23	10.56	10.58	0.63	0.72	-0.02	0.795	0.893	(B) White
LINC00894	Xq28	4.87	4.84	1.21	1.11	0.04	0.795	0.893	(A) Black or African American
NLRC3	16p13.3	6.31	6.33	0.93	1.01	-0.03	0.795	0.893	(B) White
PAPSS1	4q25	10.98	11.01	0.90	0.77	-0.03	0.795	0.893	(B) White
ALS2CL	3p21.31	8.49	8.52	1.19	1.32	-0.04	0.795	0.893	(B) White
ROGDI	16p13.3	9.37	9.39	0.69	0.66	-0.02	0.795	0.893	(B) White
MSL3P1	2q37.1	6.63	6.57	1.87	1.53	0.05	0.795	0.893	(A) Black or African American
SYN3	22q12.3	1.13	1.16	1.13	1.35	-0.03	0.795	0.893	(B) White
ZNF174	16p13.3	7.85	7.84	0.53	0.47	0.02	0.795	0.893	(A) Black or African American
ZNF823	19p13.2	7.39	7.37	0.62	0.67	0.02	0.796	0.893	(A) Black or African American
COQ6	14q24.3	8.53	8.52	0.45	0.44	0.01	0.796	0.894	(A) Black or African American
FNBP4	11p11.2	10.29	10.31	0.54	0.61	-0.02	0.796	0.894	(B) White
USP25	21q21.1	9.45	9.44	0.57	0.59	0.02	0.796	0.894	(A) Black or African American
PTGIR	19q13.32	4.60	4.63	1.15	1.01	-0.03	0.796	0.894	(B) White
TMX1	14q22.1	9.93	9.95	0.56	0.65	-0.02	0.796	0.894	(B) White
LINC00950	9p13.3	4.64	4.61	1.03	1.15	0.03	0.797	0.894	(A) Black or African American
IRAK2	3p25.3	5.91	5.87	1.61	1.46	0.05	0.797	0.894	(A) Black or African American
RPL23P8	7p21.1	7.29	7.31	0.89	0.70	-0.02	0.797	0.894	(B) White
MYO18B	22q12.1	1.51	1.57	1.82	1.76	-0.05	0.797	0.894	(B) White
TCEA1	8q11.23	10.65	10.67	0.52	0.61	-0.02	0.797	0.894	(B) White
OVGP1	1p13.2	7.42	7.51	3.05	3.14	-0.09	0.797	0.894	(B) White
PKHD1L1	8q23.1-q23.2	6.58	6.70	4.19	4.00	-0.12	0.797	0.894	(B) White
DDX55	12q24.31	8.95	8.96	0.47	0.58	-0.01	0.797	0.894	(B) White
SDE2	1q42.12	9.05	9.07	0.80	0.75	-0.02	0.797	0.894	(B) White
CRIP1	14q32.33	11.79	11.84	1.52	1.70	-0.05	0.797	0.894	(B) White
DIRAS3	1p31.3	5.77	5.83	1.87	2.08	-0.06	0.797	0.894	(B) White
PRPF39	14q21.2	9.16	9.14	0.54	0.72	0.02	0.797	0.894	(A) Black or African American
HSPA12B	20p13	6.11	6.08	1.11	1.04	0.03	0.797	0.894	(A) Black or African American
BOC	3q13.2	8.95	8.90	1.53	1.33	0.04	0.797	0.894	(A) Black or African American
CASP10	2q33.1	7.67	7.63	1.29	1.23	0.04	0.798	0.895	(A) Black or African American
IL34	16q22.1	5.62	5.66	1.38	1.21	-0.04	0.798	0.895	(B) White
CARD14	17q25.3	5.63	5.59	1.22	1.27	0.04	0.798	0.895	(A) Black or African American
GTPBP6	Xp22.33 and Yp11.31	9.60	9.58	0.67	0.69	0.02	0.798	0.895	(A) Black or African American
PDS5B	13q13.1	9.28	9.30	0.61	0.62	-0.02	0.798	0.895	(B) White
CCDC170	6q25.1	7.83	7.76	2.29	2.26	0.07	0.798	0.895	(A) Black or African American
ZMYM1	1p34.3	7.83	7.85	0.68	0.74	-0.02	0.798	0.895	(B) White
IL1B	2q14.1	6.02	5.98	1.49	1.41	0.04	0.798	0.895	(A) Black or African American
HIST1H2AK	6p22.1	2.21	2.17	1.22	1.04	0.03	0.799	0.895	(A) Black or African American
CPLX1	4p16.3	6.57	6.61	1.21	1.25	-0.04	0.799	0.895	(B) White
ULK1	12q24.33	10.42	10.44	0.49	0.53	-0.01	0.799	0.895	(B) White
TOGARAM2	2p23.2	5.28	5.34	2.41	2.19	-0.07	0.799	0.895	(B) White
YARS	1p35.1	10.97	10.99	0.51	0.49	-0.01	0.799	0.895	(B) White
CKAP5	11p11.2	11.35	11.33	0.57	0.58	0.02	0.799	0.896	(A) Black or African American
LINC01106	2q13	6.59	6.56	1.08	1.13	0.03	0.799	0.896	(A) Black or African American
FAM171B	2q32.1	7.50	7.46	1.22	1.58	0.04	0.799	0.896	(A) Black or African American
ITGA6	2q31.1	11.14	11.16	0.95	0.85	-0.03	0.799	0.896	(B) White
ITPR1	3p26.1	7.61	7.64	1.25	1.15	-0.04	0.799	0.896	(B) White
DGCR6L	22q11.21	10.03	10.05	0.67	0.58	-0.02	0.800	0.896	(B) White
KLHL38	8q24.13	0.84	0.81	1.11	1.05	0.03	0.800	0.896	(A) Black or African American
CXCL9	4q21.1	7.61	7.54	2.59	2.56	0.07	0.800	0.896	(A) Black or African American
C18ORF32	18q21.1	10.22	10.20	0.57	0.82	0.02	0.800	0.896	(A) Black or African American
ITGB3BP	1p31.3	8.21	8.20	0.52	0.74	0.02	0.800	0.896	(A) Black or African American
MARCH4	2q35	2.58	2.52	1.92	1.65	0.05	0.800	0.896	(A) Black or African American
THSD1	13q14.3	5.66	5.68	0.91	0.86	-0.03	0.800	0.896	(B) White
TTL	2q14.1	9.20	9.19	0.62	0.58	0.02	0.800	0.896	(A) Black or African American
LINC00520	14q22.3	0.56	0.54	0.83	0.82	0.02	0.800	0.896	(A) Black or African American
VOPP1	7p11.2	10.78	10.76	0.66	0.55	0.02	0.800	0.896	(A) Black or African American
SMC1A	Xp11.22	11.11	11.09	0.52	0.59	0.02	0.800	0.896	(A) Black or African American
PIFO	1p13.2	8.24	8.31	2.48	2.12	-0.07	0.800	0.896	(B) White
FAM171A1	10p13	10.45	10.47	0.88	0.82	-0.02	0.800	0.896	(B) White
TAL1	1p33	4.25	4.21	1.20	1.08	0.03	0.801	0.896	(A) Black or African American
RECK	9p13.3	6.52	6.55	1.04	0.99	-0.03	0.801	0.896	(B) White
EN2	7q36.3	4.59	4.68	3.06	2.98	-0.09	0.801	0.896	(B) White
BAG1	9p13.3	10.55	10.53	0.69	0.57	0.02	0.801	0.897	(A) Black or African American
TMEM176A	7q36.1	8.63	8.69	2.01	1.56	-0.05	0.801	0.897	(B) White
TLK1	2q31.1	10.26	10.27	0.39	0.48	-0.01	0.801	0.897	(B) White
GTF3C3	2q33.1	9.17	9.16	0.54	0.59	0.02	0.801	0.897	(A) Black or African American
RELL1	4p14	8.38	8.40	0.83	0.80	-0.02	0.802	0.897	(B) White
THEM6	8q24.3	10.15	10.13	0.78	0.80	0.02	0.802	0.897	(A) Black or African American
DNAJC1	10p12.31	9.17	9.18	0.65	0.63	-0.02	0.802	0.897	(B) White
GGT6	17p13.2	8.47	8.42	1.79	2.06	0.05	0.802	0.897	(A) Black or African American
STPG4	2p21	0.57	0.60	0.75	0.85	-0.02	0.802	0.897	(B) White
UCHL3	13q22.2	8.65	8.63	0.54	0.55	0.02	0.802	0.897	(A) Black or African American
TIMM13	19p13.3	10.53	10.55	0.79	0.65	-0.02	0.802	0.897	(B) White
HASPIN	17p13.2	6.17	6.14	0.88	1.13	0.03	0.802	0.897	(A) Black or African American
POLR3A	10q22.3	8.83	8.81	0.74	0.62	0.02	0.802	0.897	(A) Black or African American
NEXMIF	Xq13.3	4.58	4.52	2.30	2.04	0.06	0.802	0.897	(A) Black or African American
DHFR2	3q11.2	7.50	7.48	0.73	0.66	0.02	0.802	0.897	(A) Black or African American
SMIM32	5q31.1	1.76	1.71	1.55	1.63	0.04	0.802	0.897	(A) Black or African American
CECR2	22q11.1-q11.21	3.43	3.49	2.38	2.15	-0.07	0.802	0.897	(B) White
GOLM1	9q21.33	12.05	12.08	0.87	0.95	-0.03	0.802	0.897	(B) White
DNAJB5	9p13.3	7.69	7.72	1.08	0.87	-0.03	0.802	0.897	(B) White
RRAD	16q22.1	6.69	6.62	2.50	2.23	0.07	0.803	0.897	(A) Black or African American
RIT1	1q22	9.43	9.41	0.60	0.63	0.02	0.803	0.897	(A) Black or African American
NBN	8q21.3	10.21	10.19	0.65	0.72	0.02	0.803	0.897	(A) Black or African American
ZNF815P	7p22.1	4.78	4.81	0.97	0.84	-0.03	0.803	0.897	(B) White
ZDHHC8	22q11.21	9.87	9.88	0.57	0.63	-0.02	0.803	0.897	(B) White
PLA2G1B	12q24.31	0.67	0.70	0.75	0.82	-0.02	0.803	0.897	(B) White
TIPIN	15q22.31	6.71	6.69	0.62	0.69	0.02	0.803	0.897	(A) Black or African American
EPRS	1q41	11.49	11.47	0.58	0.63	0.02	0.803	0.897	(A) Black or African American
TMEM86B	19q13.42	6.91	6.89	0.83	0.77	0.02	0.803	0.897	(A) Black or African American
NCEH1	3q26.31	9.15	9.12	1.02	1.00	0.03	0.803	0.897	(A) Black or African American
ARID1A	1p36.11	11.20	11.22	0.71	0.72	-0.02	0.803	0.897	(B) White
ARHGEF28	5q13.2	7.94	7.91	1.24	1.20	0.03	0.804	0.897	(A) Black or African American
CUEDC1	17q22	9.42	9.44	0.81	0.99	-0.02	0.804	0.897	(B) White
USP22	17p11.2	12.16	12.15	0.55	0.55	0.02	0.804	0.897	(A) Black or African American
CHI3L2	1p13.2	3.99	3.93	2.29	2.18	0.06	0.804	0.897	(A) Black or African American
SMAD7	18q21.1	8.79	8.77	0.85	0.79	0.02	0.804	0.897	(A) Black or African American
DOHH	19p13.3	8.47	8.45	0.71	0.60	0.02	0.804	0.898	(A) Black or African American
TIFAB	5q31.1	2.62	2.67	1.63	1.56	-0.05	0.804	0.898	(B) White
HAUS7	Xq28	8.70	8.67	0.80	0.72	0.02	0.804	0.898	(A) Black or African American
XPR1	1q25.3	11.02	11.00	0.85	0.82	0.02	0.804	0.898	(A) Black or African American
EVC	4p16.2	8.36	8.39	1.08	1.06	-0.03	0.804	0.898	(B) White
SLC39A9	14q24.1	10.67	10.68	0.45	0.40	-0.01	0.805	0.898	(B) White
SLC30A1	1q32.3	8.38	8.41	0.96	0.93	-0.03	0.805	0.898	(B) White
LINC00689	7q36.3	2.22	2.18	1.49	1.49	0.04	0.805	0.898	(A) Black or African American
CCDC66	3p14.3	8.01	7.99	0.73	0.69	0.02	0.805	0.898	(A) Black or African American
CAMK2B	7p13	5.32	5.26	2.21	2.06	0.06	0.805	0.898	(A) Black or African American
SCARB1	12q24.31	10.27	10.25	0.79	0.73	0.02	0.805	0.898	(A) Black or African American
SYNPO2L	10q22.2	1.90	1.93	1.33	1.27	-0.04	0.805	0.898	(B) White
PPFIA2	12q21.31	1.63	1.59	1.68	1.50	0.05	0.805	0.898	(A) Black or African American
NIPSNAP3A	9q31.1	9.07	9.10	0.86	0.73	-0.02	0.805	0.898	(B) White
HMMR	5q34	8.19	8.16	1.10	1.18	0.03	0.805	0.898	(A) Black or African American
SLC22A15	1p13.1	5.55	5.59	1.48	1.43	-0.04	0.805	0.898	(B) White
CASP7	10q25.3	9.55	9.57	0.83	0.77	-0.02	0.806	0.899	(B) White
LMNA	1q22	12.48	12.50	0.73	0.66	-0.02	0.806	0.899	(B) White
JAML	11q23.3	6.07	6.03	1.65	1.45	0.04	0.806	0.899	(A) Black or African American
VAV2	9q34.2	10.25	10.23	0.66	0.59	0.02	0.806	0.899	(A) Black or African American
SEC23IP	10q26.11-q26.12	9.82	9.80	0.67	0.71	0.02	0.806	0.899	(A) Black or African American
LINC00908	18q23	4.77	4.82	1.98	1.74	-0.05	0.806	0.899	(B) White
GNG4	1q42.3	5.57	5.63	2.12	2.18	-0.06	0.806	0.899	(B) White
TPCN1	12q24.13	9.84	9.86	0.77	0.69	-0.02	0.806	0.899	(B) White
SMPD4	2q21.1	11.45	11.46	0.49	0.41	-0.01	0.806	0.899	(B) White
KIAA0556	16p12.1	9.42	9.44	0.71	0.68	-0.02	0.806	0.899	(B) White
ANXA1	9q21.13	11.89	11.94	1.55	1.52	-0.04	0.806	0.899	(B) White
PCDHA2	5q31.3	3.30	3.25	1.86	1.83	0.05	0.807	0.899	(A) Black or African American
ARMCX6	Xq22.1	8.15	8.13	0.68	0.64	0.02	0.807	0.899	(A) Black or African American
TMX3	18q22.1	9.75	9.77	0.65	0.76	-0.02	0.807	0.899	(B) White
RAB21	12q21.1	9.66	9.68	0.42	0.50	-0.01	0.807	0.899	(B) White
