Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
IQSEC1	3p25.2-p25.1	9.97	9.94	0.61	0.62	0.03	0.716	0.881	(A) Black or African American
RPH3A	12q24.13	0.84	0.89	0.95	0.85	-0.05	0.716	0.881	(B) White
TRIP13	5p15.33	8.98	9.02	0.60	0.64	-0.03	0.716	0.881	(B) White
PHF20	20q11.22-q11.23	10.15	10.12	0.51	0.51	0.03	0.716	0.881	(A) Black or African American
ITPR2	12p11.23	9.50	9.45	1.02	1.16	0.05	0.716	0.881	(A) Black or African American
TMEM253	14q11.2	6.30	6.23	1.25	1.16	0.06	0.716	0.881	(A) Black or African American
MEIOC	17q21.31	2.98	2.94	0.81	0.81	0.04	0.717	0.881	(A) Black or African American
TNFRSF10C	8p21.3	5.32	5.39	1.29	1.21	-0.07	0.717	0.881	(B) White
CCDC28B	1p35.2	6.30	6.34	0.68	0.83	-0.04	0.717	0.881	(B) White
CLTB	5q35.2	11.05	11.08	0.58	0.62	-0.03	0.717	0.881	(B) White
SLC16A2	Xq13.2	6.67	6.60	1.48	1.29	0.07	0.717	0.881	(A) Black or African American
ZNF429	19p12	5.80	5.76	0.72	0.90	0.04	0.717	0.881	(A) Black or African American
GPR183	13q32.3	6.65	6.58	1.41	1.40	0.07	0.717	0.881	(A) Black or African American
SPIN2A	Xp11.21	1.08	1.03	0.84	0.83	0.04	0.717	0.881	(A) Black or African American
TFDP2	3q23	8.30	8.28	0.49	0.50	0.03	0.717	0.881	(A) Black or African American
NSUN2	5p15.31	10.91	10.89	0.31	0.35	0.02	0.717	0.881	(A) Black or African American
LINC00467	1q32.3	6.50	6.54	0.68	0.80	-0.04	0.717	0.881	(B) White
SUCLA2	13q14.2	10.19	10.22	0.62	0.64	-0.03	0.717	0.881	(B) White
CENPQ	6p12.3	7.19	7.22	0.47	0.72	-0.03	0.717	0.881	(B) White
CDKL1	14q21.3	4.37	4.33	0.81	0.89	0.04	0.717	0.882	(A) Black or African American
UAP1L1	9q34.3	8.19	8.23	0.88	0.84	-0.04	0.717	0.882	(B) White
LAT	16p11.2	6.44	6.39	0.91	1.07	0.05	0.717	0.882	(A) Black or African American
GALNT2	1q42.13	11.30	11.32	0.45	0.43	-0.02	0.718	0.882	(B) White
NCKAP1	2q32.1	11.89	11.91	0.28	0.39	-0.02	0.718	0.882	(B) White
TRMO	9q22.33	7.65	7.63	0.48	0.38	0.02	0.718	0.882	(A) Black or African American
ADGRG6	6q24.2	8.41	8.34	1.35	1.53	0.07	0.718	0.882	(A) Black or African American
GATD3A	21q22.3	10.65	10.62	0.55	0.49	0.03	0.718	0.882	(A) Black or African American
SF3A2	19p13.3	10.70	10.72	0.45	0.47	-0.02	0.718	0.882	(B) White
ARMC6	19p13.11	9.79	9.77	0.40	0.48	0.02	0.718	0.882	(A) Black or African American
FGF3	11q13.3	0.84	0.92	1.46	1.62	-0.08	0.718	0.882	(B) White
MAP7D1	1p34.3	10.17	10.20	0.54	0.58	-0.03	0.718	0.882	(B) White
TBX6	16p11.2	4.84	4.79	0.99	0.95	0.05	0.719	0.882	(A) Black or African American
ZDHHC16	10q24.1	9.39	9.38	0.36	0.35	0.02	0.719	0.882	(A) Black or African American
LDB2	4p15.32	6.65	6.70	1.12	0.97	-0.06	0.719	0.882	(B) White
C1ORF74	1q32.2	6.51	6.53	0.38	0.43	-0.02	0.719	0.882	(B) White
BICD2	9q22.31	9.27	9.24	0.49	0.53	0.03	0.719	0.882	(A) Black or African American
COL25A1	4q25	0.99	0.94	0.91	0.96	0.05	0.719	0.882	(A) Black or African American
CEP41	7q32.2	7.84	7.88	0.73	0.69	-0.04	0.719	0.882	(B) White
LRRC8B	1p22.2	9.05	9.07	0.42	0.50	-0.02	0.719	0.882	(B) White
PRKACB	1p31.1	9.68	9.62	1.12	1.28	0.06	0.719	0.882	(A) Black or African American
TCEAL9	Xq22.2	9.56	9.51	0.98	1.01	0.05	0.719	0.883	(A) Black or African American
UQCRC2	16p12.2	12.26	12.28	0.46	0.46	-0.02	0.719	0.883	(B) White
FOXF1	16q24.1	7.94	7.99	1.13	1.17	-0.06	0.719	0.883	(B) White
ARHGEF1	19q13.2	11.15	11.12	0.51	0.54	0.03	0.719	0.883	(A) Black or African American
RAB40C	16p13.3	9.87	9.84	0.44	0.48	0.02	0.719	0.883	(A) Black or African American
CFAP57	1p34.2	0.68	0.64	0.71	0.66	0.04	0.720	0.883	(A) Black or African American
PSEN1	14q24.2	10.93	10.95	0.41	0.37	-0.02	0.720	0.883	(B) White
DNAJB2	2q35	10.44	10.41	0.43	0.50	0.02	0.720	0.883	(A) Black or African American
CCDC36	3p21.31	1.95	2.00	1.10	0.99	-0.05	0.720	0.883	(B) White
VPS33B	15q26.1	8.42	8.44	0.34	0.37	-0.02	0.720	0.883	(B) White
ANKS4B	16p12.2	9.65	9.60	0.95	0.92	0.05	0.720	0.883	(A) Black or African American
CBX7	22q13.1	8.75	8.79	0.77	0.79	-0.04	0.720	0.883	(B) White
LAMA3	18q11.2	10.45	10.39	1.25	1.25	0.06	0.720	0.883	(A) Black or African American
FDX2	19p13.2	7.70	7.73	0.44	0.57	-0.02	0.720	0.883	(B) White
ACTR2	2p14	12.82	12.83	0.30	0.37	-0.02	0.720	0.883	(B) White
DMRT2	9p24.3	4.51	4.62	2.15	2.08	-0.11	0.720	0.883	(B) White
ZNF581	19q13.42	8.83	8.86	0.63	0.58	-0.03	0.721	0.883	(B) White
ARHGEF18	19p13.2	10.59	10.57	0.47	0.49	0.02	0.721	0.883	(A) Black or African American
C19ORF12	19q12	8.67	8.65	0.38	0.50	0.02	0.721	0.883	(A) Black or African American
ATXN2L	16p11.2	11.54	11.52	0.39	0.38	0.02	0.721	0.883	(A) Black or African American
SPEG	2q35	5.52	5.63	2.26	2.04	-0.11	0.721	0.883	(B) White
NCBP2AS2	3q29	8.68	8.65	0.52	0.58	0.03	0.721	0.883	(A) Black or African American
KPNB1	17q21.32	12.33	12.31	0.35	0.43	0.02	0.721	0.883	(A) Black or African American
ZNF658	9q21.11	4.57	4.60	0.63	0.70	-0.03	0.721	0.883	(B) White
HACD2	3q21.1	7.62	7.59	0.56	0.80	0.03	0.721	0.883	(A) Black or African American
NEK9	14q24.3	10.41	10.39	0.50	0.47	0.03	0.721	0.883	(A) Black or African American
RNF219	13q31.1	8.92	8.94	0.54	0.61	-0.03	0.721	0.884	(B) White
DCAF8	1q23.2	10.61	10.59	0.39	0.33	0.02	0.721	0.884	(A) Black or African American
INTS14	15q22.31	9.99	10.01	0.36	0.37	-0.02	0.722	0.884	(B) White
TOB2P1	6p22.1	4.08	4.13	0.96	1.09	-0.05	0.722	0.884	(B) White
LINC01139	1q43	0.80	0.88	1.47	1.47	-0.07	0.722	0.884	(B) White
HS3ST5	6q21-q22.1	1.38	1.31	1.34	1.51	0.07	0.722	0.884	(A) Black or African American
SMIM10L2A	Xq26.3	3.76	3.68	1.53	1.45	0.08	0.722	0.884	(A) Black or African American
FAM107A	3p14.3-p14.2	5.29	5.37	1.53	1.35	-0.08	0.722	0.884	(B) White
ALG6	1p31.3	8.21	8.23	0.38	0.49	-0.02	0.722	0.884	(B) White
MAGED2	Xp11.21	11.49	11.52	0.69	0.66	-0.03	0.722	0.884	(B) White
TH	11p15.5	3.36	3.27	1.70	1.80	0.09	0.722	0.884	(A) Black or African American
ZNF486	19p12	5.22	5.31	1.84	1.64	-0.09	0.722	0.884	(B) White
WASL	7q31.32	10.80	10.82	0.54	0.45	-0.03	0.722	0.884	(B) White
RBMX	Xq26.3	12.04	12.03	0.31	0.35	0.02	0.722	0.884	(A) Black or African American
MAPT	17q21.31	4.03	4.11	1.78	1.72	-0.09	0.723	0.884	(B) White
CAPS2	12q21.1-q21.2	3.62	3.56	1.23	1.27	0.06	0.723	0.884	(A) Black or African American
TXNRD1	12q23.3	11.39	11.36	0.50	0.44	0.02	0.723	0.884	(A) Black or African American
NTRK3	15q25.3	1.93	1.87	1.23	1.43	0.06	0.723	0.884	(A) Black or African American
PSMG1	21q22.2	9.89	9.85	0.69	0.75	0.04	0.723	0.884	(A) Black or African American
SPDYC	11q13.1	2.17	2.10	1.41	1.65	0.07	0.723	0.884	(A) Black or African American
FANCL	2p16.1	8.39	8.37	0.42	0.50	0.02	0.723	0.884	(A) Black or African American
ALPK1	4q25	8.51	8.48	0.57	0.50	0.03	0.723	0.884	(A) Black or African American
PDSS1	10p12.1	8.54	8.57	0.58	0.59	-0.03	0.723	0.884	(B) White
AADACP1	3q25.1	4.45	4.37	1.58	1.45	0.08	0.723	0.884	(A) Black or African American
CAMKV	3p21.31	2.88	2.99	2.23	2.25	-0.11	0.723	0.884	(B) White
TMEM107	17p13.1	7.04	7.07	0.66	0.62	-0.03	0.723	0.884	(B) White
DUOXA2	15q21.1	7.13	6.97	3.31	3.06	0.16	0.723	0.884	(A) Black or African American
MESP1	15q26.1	4.31	4.39	1.64	1.64	-0.08	0.723	0.884	(B) White
SLC5A1	22q12.3	10.70	10.76	1.22	1.13	-0.06	0.723	0.884	(B) White
CETN4P	4q27	0.57	0.54	0.51	0.58	0.03	0.723	0.884	(A) Black or African American
ANP32AP1	15q14	3.70	3.74	0.65	0.66	-0.03	0.723	0.884	(B) White
NEMP2	2q32.2	6.55	6.58	0.58	0.59	-0.03	0.723	0.884	(B) White
PIFO	1p13.2	4.03	3.93	1.96	1.69	0.10	0.723	0.884	(A) Black or African American
GBF1	10q24.32	10.90	10.88	0.42	0.47	0.02	0.724	0.884	(A) Black or African American
CDC37L1	9p24.1	8.17	8.15	0.42	0.46	0.02	0.724	0.884	(A) Black or African American
KBTBD12	3q21.3	3.50	3.36	2.77	2.48	0.14	0.724	0.884	(A) Black or African American
LDHD	16q23.1	6.87	6.79	1.67	1.57	0.08	0.724	0.884	(A) Black or African American
HHLA2	3q13.13	8.72	8.62	1.94	1.78	0.10	0.724	0.884	(A) Black or African American
LIMA1	12q13.12	11.60	11.56	0.80	0.73	0.04	0.724	0.884	(A) Black or African American
LEPROT	1p31.3	8.62	8.65	0.59	0.83	-0.03	0.724	0.884	(B) White
CACHD1	1p31.3	6.94	6.88	1.25	1.31	0.06	0.724	0.885	(A) Black or African American
CLPTM1L	5p15.33	11.29	11.31	0.35	0.33	-0.02	0.724	0.885	(B) White
KIDINS220	2p25.1	10.41	10.39	0.40	0.50	0.02	0.724	0.885	(A) Black or African American
CNGA1	4p12	4.99	5.06	1.22	1.60	-0.06	0.724	0.885	(B) White
USP7	16p13.2	11.86	11.84	0.34	0.41	0.02	0.725	0.885	(A) Black or African American
FEN1	11q12.2	10.17	10.15	0.52	0.60	0.03	0.725	0.885	(A) Black or African American
SLC44A4	6p21.33	12.08	12.14	1.07	1.09	-0.05	0.725	0.885	(B) White
LINC01588	14q21.3	2.71	2.67	0.90	0.74	0.04	0.725	0.885	(A) Black or African American
PTH2R	2q34	0.72	0.65	1.47	1.28	0.07	0.725	0.885	(A) Black or African American
DDX3X	Xp11.4	12.60	12.58	0.43	0.42	0.02	0.725	0.885	(A) Black or African American
AP1G1	16q22.2	10.97	10.98	0.25	0.36	-0.01	0.725	0.885	(B) White
SNX22	15q22.31	7.00	7.03	0.61	0.60	-0.03	0.725	0.885	(B) White
KCTD9	8p21.2	9.00	8.97	0.68	0.66	0.03	0.725	0.885	(A) Black or African American
GADD45A	1p31.3	8.94	8.90	0.71	0.67	0.04	0.725	0.885	(A) Black or African American
ZNF322P1	9q22.33	4.50	4.48	0.47	0.60	0.02	0.725	0.885	(A) Black or African American
RNASEH1	2p25.3	8.52	8.54	0.37	0.40	-0.02	0.725	0.885	(B) White
SMIM30	7q31.1	8.91	8.93	0.47	0.58	-0.02	0.725	0.885	(B) White
DAG1	3p21.31	11.78	11.80	0.40	0.44	-0.02	0.725	0.885	(B) White
OXLD1	17q25.3	8.62	8.59	0.59	0.62	0.03	0.726	0.885	(A) Black or African American
GNPNAT1	14q22.1	10.71	10.74	0.55	0.59	-0.03	0.726	0.885	(B) White
TNFSF11	13q14.11	5.63	5.70	1.42	1.59	-0.07	0.726	0.885	(B) White
STIP1	11q13.1	11.93	11.95	0.40	0.39	-0.02	0.726	0.885	(B) White
ENTPD3	3p22.1	3.09	3.17	1.71	1.77	-0.09	0.726	0.885	(B) White
HNRNPL	19q13.2	12.61	12.60	0.21	0.25	0.01	0.726	0.885	(A) Black or African American
PIH1D1	19q13.33	10.13	10.11	0.39	0.45	0.02	0.726	0.885	(A) Black or African American
KLHL29	2p24.1	7.72	7.77	0.97	1.07	-0.05	0.726	0.885	(B) White
MAMLD1	Xq28	5.46	5.38	1.54	1.26	0.07	0.726	0.885	(A) Black or African American
ABTB2	11p13	8.14	8.10	0.85	0.86	0.04	0.726	0.886	(A) Black or African American
WDR5	9q34.2	10.51	10.53	0.40	0.43	-0.02	0.727	0.886	(B) White
RIPOR3	20q13.13	4.81	4.75	1.19	1.36	0.06	0.727	0.886	(A) Black or African American
BTN3A2	6p22.2	9.93	9.96	0.66	0.74	-0.03	0.727	0.886	(B) White
LGALS3	14q22.3	13.73	13.77	0.83	0.75	-0.04	0.727	0.886	(B) White
PROS1	3q11.1	9.27	9.23	0.95	1.15	0.05	0.727	0.886	(A) Black or African American
DEFA1B	8p23.1	0.70	0.75	0.91	0.99	-0.05	0.727	0.886	(B) White
SNAP91	6q14.2	1.28	1.21	1.48	1.22	0.07	0.727	0.886	(A) Black or African American
ADAM28	8p21.2	5.90	5.82	1.61	1.65	0.08	0.727	0.886	(A) Black or African American
SMG7	1q25.3	11.37	11.35	0.43	0.41	0.02	0.727	0.886	(A) Black or African American
SASH1	6q24.3-q25.1	8.52	8.55	0.72	0.69	-0.04	0.727	0.886	(B) White
CDRT4	17p12	6.98	6.94	0.77	0.75	0.04	0.727	0.886	(A) Black or African American
ADCY9	16p13.3	8.81	8.85	0.68	0.71	-0.03	0.727	0.886	(B) White
GNA12	7p22.3-p22.2	10.16	10.18	0.45	0.47	-0.02	0.727	0.886	(B) White
PDPK1	16p13.3	10.72	10.70	0.47	0.54	0.02	0.727	0.886	(A) Black or African American
HERC3	4q22.1	8.79	8.82	0.58	0.60	-0.03	0.728	0.886	(B) White
ABHD17A	19p13.3	8.98	8.96	0.40	0.52	0.02	0.728	0.886	(A) Black or African American
VEZT	12q22	10.01	10.00	0.35	0.42	0.02	0.728	0.886	(A) Black or African American
GRIA3	Xq25	1.58	1.64	1.34	1.18	-0.06	0.728	0.886	(B) White
CRTC3	15q26.1	9.59	9.61	0.49	0.45	-0.02	0.728	0.886	(B) White
KANSL1	17q21.31	9.94	9.92	0.35	0.40	0.02	0.728	0.886	(A) Black or African American
ZNF430	19p12	6.68	6.71	0.65	0.61	-0.03	0.728	0.886	(B) White
FLNB	3p14.3	13.01	13.04	0.58	0.63	-0.03	0.728	0.886	(B) White
RNASE10	14q11.2	0.55	0.58	0.62	0.70	-0.03	0.728	0.886	(B) White
CEP55	10q23.33	9.62	9.65	0.65	0.68	-0.03	0.728	0.886	(B) White
NID1	1q42.3	10.39	10.44	1.05	1.00	-0.05	0.728	0.886	(B) White
CUX2	12q24.11-q24.12	0.89	0.85	0.74	0.93	0.04	0.728	0.886	(A) Black or African American
MYPN	10q21.3	1.81	1.74	1.29	1.32	0.06	0.728	0.886	(A) Black or African American
AFMID	17q25.3	9.05	9.07	0.51	0.52	-0.03	0.728	0.886	(B) White
NUP54	4q21.1	9.63	9.64	0.38	0.41	-0.02	0.728	0.886	(B) White
KIF12	9q32	8.34	8.42	1.66	1.37	-0.08	0.729	0.886	(B) White
ENY2	8q23.1	9.51	9.49	0.47	0.52	0.02	0.729	0.887	(A) Black or African American
KIAA1211	4q12	8.11	8.06	1.17	1.11	0.06	0.729	0.887	(A) Black or African American
IGBP1P1	14q13.2	2.61	2.57	0.85	0.97	0.04	0.729	0.887	(A) Black or African American
TRIM65	17q25.1	9.48	9.46	0.52	0.46	0.02	0.729	0.887	(A) Black or African American
DIS3L	15q22.31	8.98	8.95	0.50	0.47	0.02	0.729	0.887	(A) Black or African American
CARHSP1	16p13.2	10.62	10.64	0.49	0.51	-0.02	0.729	0.887	(B) White
TACC1	8p11.22	11.14	11.18	0.73	0.89	-0.04	0.729	0.887	(B) White
ELAVL1	19p13.2	10.95	10.94	0.26	0.27	0.01	0.729	0.887	(A) Black or African American
TMEM273	10q11.23	2.89	2.96	1.38	1.45	-0.07	0.729	0.887	(B) White
ELP2	18q12.2	9.49	9.51	0.48	0.49	-0.02	0.729	0.887	(B) White
RCBTB2	13q14.2	7.39	7.36	0.75	0.77	0.04	0.730	0.887	(A) Black or African American
SLC22A11	11q13.1	4.32	4.20	2.41	2.43	0.12	0.730	0.887	(A) Black or African American
VRTN	14q24.3	1.71	1.79	1.62	1.73	-0.08	0.730	0.887	(B) White
POU6F1	12q13.13	6.14	6.09	0.94	0.82	0.04	0.730	0.887	(A) Black or African American
TTF1	9q34.13	8.39	8.37	0.26	0.39	0.01	0.730	0.887	(A) Black or African American
SOX6	11p15.2	5.35	5.29	1.36	1.48	0.07	0.730	0.887	(A) Black or African American
SAA4	11p15.1	1.48	1.56	1.72	1.60	-0.08	0.730	0.887	(B) White
PTP4A2	1p35.2	11.17	11.15	0.35	0.39	0.02	0.730	0.887	(A) Black or African American
CASQ1	1q23.2	1.30	1.36	1.05	1.08	-0.05	0.730	0.887	(B) White
SNX25	4q35.1	8.62	8.65	0.67	0.70	-0.03	0.730	0.887	(B) White
GJA3	13q12.11	2.66	2.73	1.33	1.57	-0.07	0.731	0.888	(B) White
RUSC2	9p13.3	8.55	8.51	0.88	0.83	0.04	0.731	0.888	(A) Black or African American
SCAF11	12q12	11.10	11.09	0.34	0.43	0.02	0.731	0.888	(A) Black or African American
FAM217B	20q13.33	7.89	7.93	0.82	0.92	-0.04	0.731	0.888	(B) White
CAPNS2	16q12.2	0.65	0.67	0.55	0.68	-0.03	0.731	0.888	(B) White
PDP2	16q22.1	7.39	7.37	0.46	0.58	0.02	0.731	0.888	(A) Black or African American
MBD2	18q21.2	10.26	10.23	0.44	0.42	0.02	0.731	0.888	(A) Black or African American
ZNF385D	3p24.3	1.84	1.91	1.60	1.42	-0.08	0.732	0.888	(B) White
ANKRD22	10q23.31	9.98	9.94	0.91	0.89	0.04	0.732	0.888	(A) Black or African American
BHLHA15	7q21.3	2.85	2.90	1.12	1.23	-0.06	0.732	0.888	(B) White
TRANK1	3p22.2	9.03	9.07	0.84	0.92	-0.04	0.732	0.888	(B) White
OSBPL6	2q31.2	3.50	3.42	1.75	1.62	0.08	0.732	0.888	(A) Black or African American
EDF1	9q34.3	11.98	12.00	0.36	0.51	-0.02	0.732	0.888	(B) White
PSMG4	6p25.2	8.16	8.19	0.56	0.67	-0.03	0.732	0.888	(B) White
ZNF490	19p13.2-p13.13	7.17	7.15	0.50	0.48	0.02	0.732	0.888	(A) Black or African American
RAP1GAP	1p36.12	9.16	9.09	1.43	1.36	0.07	0.732	0.888	(A) Black or African American
RABGGTA	14q12	9.02	9.04	0.42	0.41	-0.02	0.732	0.888	(B) White
MIR31HG	9p21.3	2.40	2.49	1.98	1.88	-0.10	0.732	0.888	(B) White
CABP4	11q13.2	3.16	3.09	1.45	1.59	0.07	0.732	0.888	(A) Black or African American
IFNAR2	21q22.11	8.57	8.60	0.51	0.49	-0.02	0.732	0.888	(B) White
OR7D2	19p13.2	1.38	1.30	1.63	1.42	0.08	0.732	0.888	(A) Black or African American
ZNF816	19q13.41	7.86	7.83	0.48	0.70	0.03	0.732	0.888	(A) Black or African American
AMHR2	12q13.13	0.36	0.34	0.43	0.54	0.02	0.732	0.888	(A) Black or African American
RAPGEFL1	17q21.1	10.56	10.51	1.04	0.90	0.05	0.733	0.889	(A) Black or African American
PSPC1	13q12.11	10.01	9.99	0.38	0.42	0.02	0.733	0.889	(A) Black or African American
TRPC3	4q27	1.94	1.89	0.99	0.95	0.05	0.733	0.889	(A) Black or African American
DMRTA2	1p32.3	2.83	2.70	2.61	2.52	0.13	0.733	0.889	(A) Black or African American
WNT16	7q31.31	1.39	1.34	0.95	1.24	0.05	0.733	0.889	(A) Black or African American
POGLUT3	11q22.3	9.88	9.91	0.59	0.59	-0.03	0.733	0.889	(B) White
ZC3HC1	7q32.2	8.22	8.21	0.34	0.39	0.02	0.733	0.889	(A) Black or African American
CLUAP1	16p13.3	8.32	8.34	0.44	0.47	-0.02	0.733	0.889	(B) White
ERICH5	8q22.2	4.13	4.22	1.97	1.97	-0.10	0.733	0.889	(B) White
MAP2K5	15q23	8.26	8.29	0.51	0.44	-0.02	0.733	0.889	(B) White
ZNF512B	20q13.33	6.57	6.63	1.29	1.10	-0.06	0.734	0.889	(B) White
WWC1	5q34	9.84	9.86	0.49	0.50	-0.02	0.734	0.889	(B) White
ACKR3	2q37.3	8.39	8.44	1.08	0.98	-0.05	0.734	0.889	(B) White
CCDC136	7q32.1	4.50	4.44	1.34	1.40	0.07	0.734	0.889	(A) Black or African American
FUT2	19q13.33	9.89	9.93	0.84	0.70	-0.04	0.734	0.889	(B) White
TOP2A	17q21.2	11.78	11.81	0.59	0.71	-0.03	0.734	0.889	(B) White
SHISA7	19q13.42	0.73	0.70	0.69	0.88	0.04	0.734	0.889	(A) Black or African American
TMEM167A	5q14.2	10.69	10.71	0.39	0.43	-0.02	0.734	0.889	(B) White
RORC	1q21.3	8.02	7.94	1.59	1.50	0.08	0.734	0.889	(A) Black or African American
BRWD3	Xq21.1	8.05	8.01	0.67	0.92	0.03	0.734	0.889	(A) Black or African American
ZNF77	19p13.3	6.31	6.29	0.49	0.62	0.02	0.734	0.889	(A) Black or African American
NT5DC2	3p21.1	10.12	10.16	0.75	0.73	-0.04	0.734	0.889	(B) White
LRP4	11p11.2	10.20	10.13	1.42	1.82	0.07	0.734	0.889	(A) Black or African American
INTS8	8q22.1	10.09	10.07	0.43	0.51	0.02	0.734	0.889	(A) Black or African American
ACSL3	2q36.1	11.07	11.09	0.46	0.48	-0.02	0.734	0.889	(B) White
CCDC90B	11q14.1	9.23	9.25	0.37	0.47	-0.02	0.734	0.889	(B) White
DAAM1	14q23.1	8.24	8.27	0.63	0.76	-0.03	0.735	0.889	(B) White
CHCHD1	10q22.2	9.39	9.42	0.49	0.48	-0.02	0.735	0.889	(B) White
IL6R	1q21.3	6.64	6.69	1.08	1.21	-0.05	0.735	0.889	(B) White
NEPRO	3q13.2	9.61	9.59	0.29	0.37	0.01	0.735	0.889	(A) Black or African American
PTPRF	1p34.2	12.97	12.94	0.59	0.59	0.03	0.735	0.889	(A) Black or African American
WSCD1	17p13.2	6.14	6.22	1.77	1.66	-0.08	0.735	0.889	(B) White
PIGV	1p36.11	8.48	8.50	0.44	0.48	-0.02	0.735	0.889	(B) White
MYO1A	12q13.3	10.14	10.06	1.83	1.22	0.08	0.735	0.889	(A) Black or African American
OXGR1	13q32.1	5.70	5.80	2.10	2.12	-0.10	0.735	0.889	(B) White
ZXDB	Xp11.21	8.74	8.71	0.49	0.60	0.02	0.735	0.889	(A) Black or African American
PCGF1	2p13.1	7.80	7.82	0.36	0.42	-0.02	0.735	0.890	(B) White
FARSB	2q36.1	10.71	10.69	0.42	0.46	0.02	0.736	0.890	(A) Black or African American
TUBGCP2	10q26.3	10.55	10.53	0.36	0.41	0.02	0.736	0.890	(A) Black or African American
EEPD1	7p14.2	9.46	9.43	0.75	0.79	0.04	0.736	0.890	(A) Black or African American
AKR1C4	10p15.1	2.62	2.72	1.99	2.23	-0.10	0.736	0.890	(B) White
LINC00341	14q32.13	5.13	5.08	1.16	0.99	0.05	0.736	0.890	(A) Black or African American
ESD	13q14.2	11.19	11.21	0.51	0.57	-0.02	0.736	0.890	(B) White
ANK3	10q21.2	8.76	8.73	0.59	0.71	0.03	0.736	0.890	(A) Black or African American
FARS2	6p25.1	7.75	7.74	0.32	0.41	0.02	0.736	0.890	(A) Black or African American
TIPARP-AS1	3q25.31	2.41	2.38	0.66	0.84	0.03	0.736	0.890	(A) Black or African American
SMARCAL1	2q35	9.03	9.05	0.29	0.30	-0.01	0.736	0.890	(B) White
EGFR	7p11.2	9.17	9.14	0.65	0.82	0.03	0.736	0.890	(A) Black or African American
GRIK5	19q13.2	3.11	3.18	1.63	1.59	-0.08	0.736	0.890	(B) White
TDRP	8p23.3	4.87	4.93	1.32	1.32	-0.06	0.736	0.890	(B) White
PRKAA2	1p32.2	3.93	4.05	2.45	2.40	-0.12	0.736	0.890	(B) White
SNRNP35	12q24.31	8.41	8.43	0.39	0.43	-0.02	0.736	0.890	(B) White
FAM234B	12p13.1	5.72	5.77	1.02	1.09	-0.05	0.736	0.890	(B) White
PLCD3	17q21.31	10.77	10.72	1.03	0.79	0.05	0.736	0.890	(A) Black or African American
ZNF559	19p13.2	7.00	6.96	0.83	0.87	0.04	0.737	0.890	(A) Black or African American
NSUN3	3q11.2	6.96	6.94	0.32	0.36	0.02	0.737	0.890	(A) Black or African American
ZNF212	7q36.1	8.34	8.33	0.40	0.38	0.02	0.737	0.890	(A) Black or African American
KATNAL1	13q12.3	6.92	6.87	0.89	0.86	0.04	0.737	0.890	(A) Black or African American
ZNF16	8q24.3	7.74	7.77	0.47	0.69	-0.02	0.737	0.891	(B) White
POMC	2p23.3	2.41	2.47	1.41	1.12	-0.07	0.737	0.891	(B) White
ARSJ	4q26	6.97	7.04	1.52	1.45	-0.07	0.737	0.891	(B) White
RNF183	9q32	5.56	5.63	1.59	1.41	-0.07	0.737	0.891	(B) White
SH3GL2	9p22.2	1.58	1.51	1.57	1.51	0.07	0.737	0.891	(A) Black or African American
SLC27A6	5q23.3	1.13	1.08	1.06	1.14	0.05	0.738	0.891	(A) Black or African American
SLC9A7	Xp11.3|Xp11.3	4.53	4.60	1.58	1.60	-0.08	0.738	0.891	(B) White
CENPX	17q25.3	9.69	9.66	0.62	0.66	0.03	0.738	0.891	(A) Black or African American
ARHGAP17	16p12.1	10.26	10.24	0.38	0.36	0.02	0.738	0.891	(A) Black or African American
NCF4	22q12.3	7.21	7.26	1.07	1.18	-0.05	0.738	0.891	(B) White
DCAF10	9p13.2	9.68	9.66	0.31	0.40	0.02	0.738	0.891	(A) Black or African American
TBC1D32	6q22.31	5.80	5.83	0.76	0.88	-0.04	0.738	0.891	(B) White
ACACB	12q24.11	8.26	8.21	0.89	0.99	0.04	0.738	0.891	(A) Black or African American
EDA	Xq13.1	5.85	5.94	1.88	2.00	-0.09	0.738	0.891	(B) White
NDUFS2	1q23.3	11.12	11.14	0.41	0.38	-0.02	0.738	0.891	(B) White
ATG13	11p11.2	10.43	10.41	0.35	0.35	0.02	0.738	0.891	(A) Black or African American
WDR13	Xp11.23	10.61	10.59	0.44	0.56	0.02	0.738	0.891	(A) Black or African American
TRIP10	19p13.3	10.34	10.32	0.42	0.46	0.02	0.738	0.891	(A) Black or African American
NMUR1	2q37.1	4.41	4.47	1.15	1.15	-0.05	0.739	0.891	(B) White
JCHAIN	4q13.3	10.35	10.21	3.02	2.77	0.14	0.739	0.891	(A) Black or African American
CFAP36	2p16.1	9.08	9.06	0.45	0.56	0.02	0.739	0.891	(A) Black or African American
GRK7	3q23	0.73	0.70	0.67	0.61	0.03	0.739	0.891	(A) Black or African American
MARF1	16p13.11	10.39	10.37	0.51	0.47	0.02	0.739	0.891	(A) Black or African American
MECR	1p35.3	8.51	8.49	0.41	0.47	0.02	0.739	0.891	(A) Black or African American
FUNDC1	Xp11.3	8.24	8.27	0.58	0.56	-0.03	0.739	0.891	(B) White
TULP2	19q13.33	0.37	0.39	0.49	0.56	-0.02	0.739	0.891	(B) White
ESPN	1p36.31	8.55	8.62	1.59	1.24	-0.07	0.739	0.891	(B) White
