Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
NMUR2	5q33.1	0.68	0.72	0.82	0.87	-0.04	0.551	0.626	(B) White
ALDOA	16p11.2	14.73	14.77	0.79	0.79	-0.04	0.552	0.626	(B) White
RIT2	18q12.3	0.15	0.17	0.33	0.49	-0.02	0.552	0.626	(B) White
MAPKAP1	9q33.3	10.71	10.69	0.34	0.34	0.02	0.552	0.627	(A) Black or African American
GAGE12J	Xp11.23	0.28	0.21	1.33	1.13	0.06	0.552	0.627	(A) Black or African American
PCMT1	6q25.1	10.65	10.67	0.55	0.53	-0.03	0.552	0.627	(B) White
CDH2	18q12.1	6.15	6.25	1.92	1.75	-0.09	0.552	0.627	(B) White
CPLX1	4p16.3	6.57	6.49	1.59	1.47	0.08	0.553	0.627	(A) Black or African American
TMEM272	13q14.3	2.47	2.42	0.99	1.04	0.05	0.553	0.627	(A) Black or African American
DAPP1	4q23	7.77	7.70	1.56	1.29	0.08	0.553	0.627	(A) Black or African American
TMEM243	7q21.12	7.93	7.89	0.75	0.60	0.04	0.553	0.627	(A) Black or African American
APOM	6p21.33	5.05	5.11	1.11	1.02	-0.05	0.553	0.627	(B) White
CD47	3q13.12	11.04	11.08	0.83	0.71	-0.04	0.553	0.628	(B) White
PPP1R1C	2q31.3-q32.1	1.42	1.50	1.59	1.73	-0.08	0.553	0.628	(B) White
RPL34	4q25	12.70	12.66	0.80	0.72	0.04	0.553	0.628	(A) Black or African American
SNORD115-13	15q11.2	0.01	0.02	0.08	0.10	-0.00	0.554	0.628	(B) White
UBE2A	Xq24	10.58	10.56	0.38	0.40	0.02	0.554	0.628	(A) Black or African American
HEBP1	12p13.1	10.44	10.49	0.99	0.96	-0.05	0.554	0.629	(B) White
AP1S3	2q36.1	7.23	7.27	0.91	0.81	-0.04	0.554	0.629	(B) White
ANKRD34A	1q21.1	4.30	4.36	1.14	1.08	-0.06	0.554	0.629	(B) White
CCDC184	12q13.11	4.28	4.22	1.25	1.12	0.06	0.555	0.629	(A) Black or African American
GUSBP1	5p14.3	6.99	6.96	0.62	0.66	0.03	0.555	0.629	(A) Black or African American
DIRAS3	1p31.3	4.84	4.94	1.92	1.86	-0.09	0.555	0.629	(B) White
CANT1	17q25.3	11.49	11.53	0.87	0.70	-0.04	0.555	0.629	(B) White
SLC22A7	6p21.1	0.22	0.20	0.49	0.42	0.02	0.555	0.629	(A) Black or African American
POU3F2	6q16.1	0.81	0.73	1.61	1.11	0.08	0.555	0.629	(A) Black or African American
HID1	17q25.1	11.11	11.19	1.66	1.24	-0.08	0.555	0.630	(B) White
RBP2	3q23	1.15	1.07	1.62	1.49	0.08	0.556	0.630	(A) Black or African American
MS4A10	11q12.2	0.13	0.11	0.31	0.39	0.02	0.556	0.630	(A) Black or African American
KIF2B	17q22	0.03	0.02	0.13	0.16	0.01	0.556	0.631	(A) Black or African American
ATL2	2p22.2-p22.1	10.13	10.09	0.94	0.71	0.04	0.556	0.631	(A) Black or African American
CYP1B1-AS1	2p22.2	2.38	2.44	1.21	1.03	-0.06	0.556	0.631	(B) White
AGFG2	7q22.1	8.39	8.43	0.74	0.69	-0.04	0.556	0.631	(B) White
DGKK	Xp11.22	0.12	0.14	0.44	0.40	-0.02	0.556	0.631	(B) White
LPAL2	6q25.3	1.75	1.70	1.05	0.94	0.05	0.557	0.631	(A) Black or African American
SYS1-DBNDD2	20q13.12	4.70	4.63	1.43	1.14	0.07	0.557	0.631	(A) Black or African American
MRFAP1L1	4p16.1	10.59	10.61	0.59	0.49	-0.03	0.557	0.631	(B) White
FAM111B	11q12.1	8.52	8.46	1.19	1.31	0.06	0.557	0.631	(A) Black or African American
POTEB	15q11.2	0.23	0.20	0.63	0.52	0.03	0.557	0.631	(A) Black or African American
SSX3	Xp11.23	0.10	0.08	0.39	0.51	0.02	0.557	0.631	(A) Black or African American
NR0B1	Xp21.2	0.75	0.68	1.45	1.48	0.07	0.558	0.632	(A) Black or African American
DNAJC19	3q26.33	9.23	9.20	0.58	0.63	0.03	0.558	0.632	(A) Black or African American
RPN2	20q11.23	13.19	13.16	0.62	0.57	0.03	0.558	0.632	(A) Black or African American
BARHL1	9q34.13	0.12	0.11	0.28	0.34	0.01	0.558	0.632	(A) Black or African American
PTPRZ1	7q31.32	3.89	3.74	3.07	2.75	0.15	0.558	0.632	(A) Black or African American
DEPDC7	11p13	4.70	4.63	1.39	1.27	0.07	0.558	0.632	(A) Black or African American
DUX4L2	4q35.2	0.01	0.00	0.06	0.05	0.00	0.558	0.632	(A) Black or African American
TNFSF12	17p13.1	8.87	8.83	0.72	0.74	0.04	0.558	0.632	(A) Black or African American
USP27X-AS1	Xp11.23	4.95	4.99	0.85	0.68	-0.04	0.558	0.632	(B) White
CITED1	Xq13.1	4.52	4.41	2.43	2.23	0.12	0.558	0.632	(A) Black or African American
PATE3	11q24.2	0.06	0.04	0.39	0.18	0.02	0.558	0.632	(A) Black or African American
LENEP	1q21.3	0.70	0.67	0.68	0.66	0.03	0.559	0.632	(A) Black or African American
LSM12	17q21.31	10.10	10.12	0.46	0.45	-0.02	0.559	0.633	(B) White
ELAC1	18q21.2	6.46	6.42	0.93	0.74	0.04	0.559	0.633	(A) Black or African American
CELF3	1q21.3	1.47	1.38	1.91	1.76	0.09	0.559	0.633	(A) Black or African American
LINC00161	21q21.3	0.35	0.31	0.84	0.57	0.04	0.559	0.633	(A) Black or African American
VEPH1	3q25.31-q25.32	5.14	5.22	1.58	1.79	-0.08	0.559	0.633	(B) White
CAVIN1	17q21.2	12.18	12.13	1.02	0.96	0.05	0.559	0.633	(A) Black or African American
PNMA6A	Xq28	4.25	4.16	1.98	1.58	0.09	0.559	0.633	(A) Black or African American
FAM184A	6q22.31	5.66	5.59	1.47	1.39	0.07	0.560	0.633	(A) Black or African American
MAGEA10	Xq28	0.39	0.33	1.39	1.22	0.07	0.560	0.633	(A) Black or African American
KCNH7	2q24.2	0.55	0.58	0.62	0.70	-0.03	0.560	0.633	(B) White
HLA-DOA	6p21.32	8.85	8.92	1.47	1.22	-0.07	0.560	0.634	(B) White
DUOX1	15q21.1	6.33	6.22	2.25	1.77	0.11	0.560	0.634	(A) Black or African American
SEPTIN6	Xq24	9.85	9.81	0.88	0.78	0.04	0.561	0.634	(A) Black or African American
DQX1	2p13.1	3.42	3.53	2.22	2.18	-0.11	0.561	0.634	(B) White
PELI1	2p14	9.06	9.12	1.17	0.88	-0.05	0.561	0.635	(B) White
NOX3	6q25.3	0.02	0.03	0.14	0.21	-0.01	0.561	0.635	(B) White
SNORA28	14q32.32	0.00	0.00	0.03	0.06	-0.00	0.562	0.635	(B) White
OR6C74	12q13.2	0.00	0.00	0.04	0.03	0.00	0.562	0.635	(A) Black or African American
NF1P2	15q11.2	0.06	0.04	0.40	0.25	0.02	0.562	0.636	(A) Black or African American
WFIKKN2	17q21.33	1.25	1.31	1.32	1.21	-0.06	0.562	0.636	(B) White
UNC50	2q11.2	9.24	9.26	0.34	0.34	-0.02	0.562	0.636	(B) White
LAPTM5	1p35.2	11.90	11.86	0.99	0.95	0.05	0.562	0.636	(A) Black or African American
PENK	8q12.1	2.43	2.33	2.14	1.84	0.10	0.563	0.636	(A) Black or African American
ACSL1	4q35.1	10.76	10.70	1.25	1.17	0.06	0.563	0.636	(A) Black or African American
OR5AC2	3q11.2	0.01	0.01	0.13	0.08	0.01	0.563	0.636	(A) Black or African American
LINC00934	12q24.23	0.02	0.03	0.10	0.16	-0.01	0.563	0.636	(B) White
SCARNA14	15q22.31	0.01	0.00	0.06	0.04	0.00	0.563	0.636	(A) Black or African American
FAM228A	2p23.3	1.63	1.59	1.00	0.89	0.05	0.563	0.636	(A) Black or African American
PCGF6	10q24.33	7.46	7.43	0.56	0.51	0.03	0.563	0.636	(A) Black or African American
DUSP15	20q11.21	4.83	4.72	2.19	1.98	0.10	0.563	0.636	(A) Black or African American
MARVELD1	10q24.2	9.82	9.86	0.95	0.86	-0.05	0.563	0.637	(B) White
PNPLA3	22q13.31	3.83	3.73	2.14	2.10	0.10	0.563	0.637	(A) Black or African American
DEFB136	8p23.1	0.00	0.00	0.04	0.02	0.00	0.564	0.637	(A) Black or African American
FBXL14	12p13.33	9.50	9.52	0.52	0.47	-0.02	0.564	0.637	(B) White
MAPK3	16p11.2	10.71	10.68	0.59	0.56	0.03	0.564	0.638	(A) Black or African American
HORMAD2	22q12.2	0.15	0.16	0.32	0.42	-0.02	0.564	0.638	(B) White
HSPA12B	20p13	7.23	7.29	1.18	1.12	-0.06	0.564	0.638	(B) White
HSPA2	14q23.3	9.16	9.24	1.66	1.58	-0.08	0.565	0.638	(B) White
C10ORF120	10q26.13	0.02	0.03	0.15	0.25	-0.01	0.565	0.638	(B) White
WDR61	15q25.1	9.90	9.88	0.48	0.48	0.02	0.565	0.638	(A) Black or African American
ZNF687	1q21.3	10.30	10.32	0.54	0.54	-0.03	0.565	0.638	(B) White
OVGP1	1p13.2	5.72	5.78	1.36	1.24	-0.06	0.565	0.638	(B) White
STYXL1	7q11.23	9.38	9.41	0.72	0.59	-0.03	0.566	0.639	(B) White
FCMR	1q32.1	7.96	8.04	1.55	1.36	-0.07	0.566	0.639	(B) White
RAB9A	Xp22.2	8.90	8.87	0.55	0.53	0.03	0.566	0.639	(A) Black or African American
DNAH14	1q42.12	7.31	7.26	0.93	0.79	0.04	0.566	0.639	(A) Black or African American
ROS1	6q22.1	1.09	1.16	1.49	1.60	-0.07	0.566	0.639	(B) White
MAGEA1	Xq28	1.45	1.33	2.64	2.39	0.12	0.566	0.639	(A) Black or African American
YWHAH	22q12.3	11.85	11.83	0.54	0.48	0.03	0.567	0.640	(A) Black or African American
SERPINF1	17p13.3	11.41	11.47	1.31	1.19	-0.06	0.567	0.640	(B) White
GCFC2	2p12	8.71	8.73	0.47	0.47	-0.02	0.567	0.640	(B) White
OR6W1P	7q34	0.31	0.28	0.62	0.56	0.03	0.567	0.640	(A) Black or African American
DALRD3	3p21.31	9.62	9.66	0.84	0.74	-0.04	0.567	0.640	(B) White
CHST9	18q11.2	4.16	4.27	2.37	2.28	-0.11	0.567	0.640	(B) White
INSIG1	7q36.3	10.22	10.18	0.90	0.90	0.04	0.568	0.641	(A) Black or African American
TAAR6	6q23.2	0.02	0.03	0.10	0.39	-0.01	0.568	0.641	(B) White
CC2D2B	10q24.1	2.16	2.11	0.89	0.80	0.04	0.568	0.641	(A) Black or African American
LHCGR	2p16.3	0.40	0.44	0.79	0.80	-0.04	0.568	0.641	(B) White
TAAR8	6q23.2	0.01	0.01	0.12	0.12	0.01	0.569	0.642	(A) Black or African American
RNF113B	13q32.2	0.23	0.24	0.37	0.40	-0.02	0.569	0.642	(B) White
NHLH2	1p13.1	0.91	0.97	1.32	1.22	-0.06	0.569	0.642	(B) White
TREM2	6p21.1	8.21	8.25	1.02	1.06	-0.05	0.569	0.642	(B) White
EPHA7	6q16.1	3.66	3.56	2.24	2.00	0.10	0.569	0.642	(A) Black or African American
AKR7A2	1p36.13	10.14	10.10	0.75	0.63	0.03	0.569	0.642	(A) Black or African American
MMP23A	1p36.33	0.71	0.63	1.61	1.58	0.08	0.570	0.642	(A) Black or African American
TUBA3C	13q12.11	1.90	1.80	2.25	1.87	0.10	0.570	0.643	(A) Black or African American
CDH9	5p14.1	0.03	0.03	0.12	0.23	-0.01	0.570	0.643	(B) White
LAT2	7q11.23	7.71	7.66	0.98	0.92	0.05	0.570	0.643	(A) Black or African American
GJB2	13q12.11	9.01	8.93	1.84	1.95	0.09	0.571	0.644	(A) Black or African American
PCID2	13q34	9.44	9.41	0.57	0.50	0.03	0.571	0.644	(A) Black or African American
FRMPD1	9p13.2	3.24	3.16	1.68	1.66	0.08	0.571	0.644	(A) Black or African American
TBC1D13	9q34.11	9.63	9.65	0.47	0.48	-0.02	0.571	0.644	(B) White
WNT7B	22q13.31	8.10	8.18	1.77	1.68	-0.08	0.571	0.644	(B) White
XCL1	1q24.2	2.89	2.96	1.52	1.50	-0.07	0.572	0.644	(B) White
SOX3	Xq27.1	0.58	0.64	1.15	1.27	-0.06	0.572	0.645	(B) White
ADH4	4q23	0.71	0.76	1.03	1.06	-0.05	0.572	0.645	(B) White
SLC31A2	9q32	8.57	8.62	0.90	0.93	-0.04	0.573	0.645	(B) White
LINC01591	8q24.22	0.04	0.03	0.20	0.19	0.01	0.573	0.645	(A) Black or African American
LMOD3	3p14.1	2.02	2.09	1.40	1.27	-0.06	0.573	0.646	(B) White
SAMD3	6q23.1	4.32	4.40	1.76	1.60	-0.08	0.573	0.646	(B) White
GRK4	4p16.3	5.84	5.87	0.57	0.50	-0.03	0.573	0.646	(B) White
FLCN	17p11.2	9.08	9.10	0.49	0.50	-0.02	0.573	0.646	(B) White
SNORA38B	17q24.2	0.06	0.05	0.21	0.24	0.01	0.574	0.646	(A) Black or African American
RBM4B	11q13.2	8.33	8.36	0.47	0.48	-0.02	0.574	0.646	(B) White
MICB	6p21.33	7.22	7.16	1.27	1.24	0.06	0.574	0.647	(A) Black or African American
SNORA37	18q21.2	0.05	0.04	0.17	0.18	0.01	0.574	0.647	(A) Black or African American
UBE2Z	17q21.32	11.56	11.58	0.64	0.53	-0.03	0.574	0.647	(B) White
WNK3	Xp11.22	3.60	3.69	1.76	1.65	-0.08	0.574	0.647	(B) White
KRTAP20-4	21q22.11	0.01	0.01	0.12	0.08	0.01	0.574	0.647	(A) Black or African American
RUFY3	4q13.3	9.46	9.48	0.60	0.50	-0.03	0.574	0.647	(B) White
PRIMA1	14q32.12	5.55	5.47	1.77	1.69	0.08	0.575	0.647	(A) Black or African American
SHH	7q36.3	0.42	0.38	0.77	0.78	0.04	0.575	0.647	(A) Black or African American
TUBA3E	2q21.1	3.64	3.78	2.97	2.48	-0.14	0.575	0.647	(B) White
DDX60L	4q32.3	9.12	9.07	0.95	1.04	0.05	0.575	0.648	(A) Black or African American
MSH2	2p21-p16.3	9.84	9.87	0.73	0.63	-0.03	0.575	0.648	(B) White
TRMT11	6q22.32	7.64	7.61	0.73	0.59	0.03	0.576	0.648	(A) Black or African American
TMEM207	3q28	0.02	0.02	0.12	0.21	-0.01	0.576	0.648	(B) White
GASK1A	3p22.1	7.63	7.56	1.67	1.62	0.08	0.576	0.648	(A) Black or African American
ACTG1P4	1p21.1	2.77	2.83	1.20	1.15	-0.06	0.576	0.648	(B) White
LOH12CR2	12p13.2	4.72	4.68	0.84	0.80	0.04	0.576	0.649	(A) Black or African American
FAM183A	1p34.2	2.63	2.54	1.73	1.67	0.08	0.576	0.649	(A) Black or African American
ZNF157	Xp11.3	1.14	1.19	1.05	0.94	-0.05	0.577	0.649	(B) White
PRRT4	7q32.1	2.86	2.94	1.58	1.69	-0.07	0.577	0.649	(B) White
STARD5	15q25.1	6.52	6.47	0.93	0.89	0.04	0.577	0.649	(A) Black or African American
SHC3	9q22.1	3.02	2.96	1.37	1.29	0.06	0.577	0.649	(A) Black or African American
ADAM5	8p11.22	0.05	0.04	0.23	0.39	0.01	0.577	0.649	(A) Black or African American
SSBP3	1p32.3	9.31	9.28	0.69	0.58	0.03	0.577	0.650	(A) Black or African American
LCE6A	1q21.3	0.05	0.02	0.72	0.23	0.03	0.577	0.650	(A) Black or African American
LINC02685	11p11.2	0.38	0.41	0.53	0.56	-0.03	0.578	0.650	(B) White
RIMBP3C	22q11.21	2.13	2.07	1.19	1.03	0.05	0.578	0.650	(A) Black or African American
TRIM42	3q23	0.03	0.04	0.15	0.17	-0.01	0.578	0.650	(B) White
LINC00608	2q35	0.01	0.01	0.07	0.06	0.00	0.578	0.650	(A) Black or African American
LGR5	12q21.1	3.50	3.61	2.43	2.09	-0.11	0.578	0.651	(B) White
EPX	17q22	1.10	1.06	0.78	0.74	0.04	0.579	0.651	(A) Black or African American
GLT1D1	12q24.33	2.31	2.25	1.33	1.24	0.06	0.579	0.651	(A) Black or African American
CLLU1OS	12q22	0.89	0.84	1.26	1.16	0.06	0.579	0.651	(A) Black or African American
OLFM4	13q14.3	5.04	4.87	3.68	3.30	0.17	0.579	0.651	(A) Black or African American
CASKIN1	16p13.3	4.81	4.73	1.83	1.59	0.08	0.579	0.651	(A) Black or African American
HOXB9	17q21.32	4.47	4.40	1.46	1.66	0.07	0.580	0.652	(A) Black or African American
CYP11B1	8q24.3	0.07	0.06	0.25	0.21	0.01	0.580	0.652	(A) Black or African American
LY86-AS1	6p25.1	0.41	0.43	0.63	0.56	-0.03	0.580	0.652	(B) White
KDM4E	11q21	0.49	0.45	0.75	0.67	0.03	0.580	0.652	(A) Black or African American
MGST1	12p12.3	11.29	11.22	1.39	1.57	0.07	0.580	0.653	(A) Black or African American
TMEM229A	7q31.32	0.23	0.19	0.69	0.59	0.03	0.580	0.653	(A) Black or African American
CASP9	1p36.21	8.11	8.14	0.49	0.47	-0.02	0.580	0.653	(B) White
OR11H1	22q11.1	0.00	0.01	0.04	0.06	-0.00	0.581	0.653	(B) White
NEURL1	10q24.33	6.26	6.40	3.10	2.42	-0.14	0.581	0.653	(B) White
PTGES	9q34.11	9.46	9.39	1.43	1.48	0.07	0.581	0.653	(A) Black or African American
ZNF831	20q13.32	4.34	4.44	2.06	1.83	-0.09	0.582	0.654	(B) White
OR2J2	6p22.1	0.02	0.01	0.13	0.12	0.01	0.582	0.654	(A) Black or African American
SLC46A2	9q32	3.11	3.16	1.20	1.12	-0.05	0.582	0.654	(B) White
GPR78	4p16.1	0.16	0.14	0.40	0.38	0.02	0.582	0.654	(A) Black or African American
COX7C	5q14.3	11.55	11.52	0.68	0.59	0.03	0.582	0.654	(A) Black or African American
CIB3	19p13.11	2.05	2.14	1.87	1.57	-0.08	0.582	0.654	(B) White
TULP2	19q13.33	0.59	0.56	0.68	0.61	0.03	0.582	0.654	(A) Black or African American
FZD7	2q33.1	9.71	9.65	1.24	1.12	0.06	0.582	0.654	(A) Black or African American
NEURL1B	5q35.1	9.73	9.77	0.97	0.79	-0.04	0.583	0.654	(B) White
SMNDC1	10q25.2	9.34	9.36	0.43	0.38	-0.02	0.583	0.655	(B) White
LINC02396	12q13.12	0.10	0.09	0.28	0.28	0.01	0.583	0.655	(A) Black or African American
LCE2B	1q21.3	0.07	0.03	0.88	0.39	0.04	0.583	0.655	(A) Black or African American
OR2D2	11p15.4	0.02	0.03	0.12	0.13	-0.01	0.583	0.655	(B) White
LARS2	3p21.31	9.01	9.03	0.50	0.48	-0.02	0.583	0.655	(B) White
C21ORF62-AS1	21q22.11	2.65	2.69	0.89	0.85	-0.04	0.583	0.655	(B) White
PCDHA9	5q31.3	1.70	1.77	1.48	1.40	-0.07	0.584	0.656	(B) White
RNF32	7q36.3	5.26	5.30	0.91	0.87	-0.04	0.584	0.656	(B) White
LOXL2	8p21.3	10.21	10.26	1.17	1.09	-0.05	0.584	0.656	(B) White
ARHGAP11B	15q13.2	4.40	4.34	1.48	1.33	0.07	0.584	0.656	(A) Black or African American
FBXO7	22q12.3	10.90	10.92	0.40	0.40	-0.02	0.584	0.656	(B) White
MAGEC1	Xq27.2	0.99	1.07	1.67	1.72	-0.08	0.584	0.656	(B) White
RADX	Xq22.3	4.31	4.38	1.55	1.56	-0.07	0.585	0.656	(B) White
SLC13A4	7q33	2.54	2.60	1.25	1.33	-0.06	0.585	0.656	(B) White
SERPINB2	18q21.33-q22.1	2.83	2.70	2.83	2.35	0.13	0.585	0.657	(A) Black or African American
MCF2L2	3q27.1	2.45	2.39	1.32	1.26	0.06	0.585	0.657	(A) Black or African American
PRR15L	17q21.32	9.34	9.41	1.52	1.29	-0.07	0.585	0.657	(B) White
GIMAP5	7q36.1	7.97	7.91	1.30	1.17	0.06	0.586	0.657	(A) Black or African American
VPS33A	12q24.31	9.15	9.17	0.43	0.39	-0.02	0.586	0.657	(B) White
GRK5	10q26.11	7.82	7.78	0.88	0.76	0.04	0.586	0.657	(A) Black or African American
TMEM156	4p14	4.23	4.31	1.82	1.68	-0.08	0.586	0.657	(B) White
KRTAP19-3	21q22.11	0.02	0.01	0.09	0.09	0.00	0.586	0.657	(A) Black or African American
CD48	1q23.3	7.83	7.76	1.54	1.38	0.07	0.586	0.657	(A) Black or African American
MYT1L-AS1	2p25.3	0.01	0.02	0.09	0.35	-0.01	0.586	0.657	(B) White
CLLU1	12q22	1.23	1.18	1.09	1.05	0.05	0.586	0.658	(A) Black or African American
ZSWIM1	20q13.12	8.24	8.22	0.46	0.45	0.02	0.586	0.658	(A) Black or African American
USP27X	Xp11.23	6.93	6.96	0.67	0.49	-0.03	0.586	0.658	(B) White
ADGRF1	6p12.3|6	3.10	2.99	2.38	2.30	0.11	0.586	0.658	(A) Black or African American
RUFY1	5q35.3	10.31	10.33	0.53	0.44	-0.02	0.587	0.658	(B) White
HSF2BP	21q22.3	5.16	5.12	0.89	0.81	0.04	0.587	0.658	(A) Black or African American
OR10A4	11p15.4	0.01	0.02	0.10	0.13	-0.00	0.587	0.658	(B) White
SNORA16B	1q32.3	0.03	0.02	0.13	0.10	0.01	0.587	0.658	(A) Black or African American
TG	8q24.22	2.99	2.93	1.31	1.24	0.06	0.587	0.658	(A) Black or African American
XAGE3	Xp11.22	0.13	0.10	0.71	0.66	0.03	0.588	0.659	(A) Black or African American
CPLX4	18q21.32	0.39	0.37	0.61	0.57	0.03	0.588	0.659	(A) Black or African American
CYP2J2	1p32.1	7.24	7.17	1.51	1.63	0.07	0.588	0.659	(A) Black or African American
ANAPC4	4p15.2	8.73	8.71	0.42	0.38	0.02	0.588	0.659	(A) Black or African American
ACTC1	15q14	1.93	1.85	1.81	1.59	0.08	0.588	0.659	(A) Black or African American
ARMS2	10q26.13	0.32	0.30	0.45	0.46	0.02	0.588	0.659	(A) Black or African American
ASB18	2q37.2	0.03	0.02	0.14	0.14	0.01	0.588	0.660	(A) Black or African American
ZIM2	19q13.43	1.33	1.40	1.71	1.67	-0.08	0.589	0.660	(B) White
GDI2	10p15.1	12.72	12.70	0.54	0.49	0.02	0.589	0.660	(A) Black or African American
GRK1	13q34	0.31	0.29	0.57	0.54	0.03	0.589	0.661	(A) Black or African American
SYK	9q22.2	9.26	9.31	1.14	0.97	-0.05	0.590	0.661	(B) White
AKAP7	6q23.2	6.83	6.87	0.77	0.77	-0.03	0.590	0.661	(B) White
SNORA46	16q21	0.06	0.05	0.19	0.22	0.01	0.590	0.661	(A) Black or African American
C1QTNF9B	13q12.12	1.88	1.83	1.17	1.06	0.05	0.591	0.662	(A) Black or African American
C19ORF33	19q13.2	7.35	7.22	2.83	2.59	0.13	0.591	0.662	(A) Black or African American
AP3D1	19p13.3	11.66	11.64	0.44	0.41	0.02	0.591	0.662	(A) Black or African American
CSN1S1	4q13.3	0.46	0.52	1.31	1.44	-0.06	0.591	0.662	(B) White
CCAR2	8p21.3	11.07	11.04	0.60	0.54	0.03	0.592	0.663	(A) Black or African American
PLPP4	10q26.12	6.30	6.38	1.95	1.89	-0.09	0.592	0.663	(B) White
LRP11	6q25.1	10.13	10.16	0.73	0.75	-0.03	0.592	0.663	(B) White
CYB5B	16q22.1	10.29	10.27	0.46	0.42	0.02	0.592	0.663	(A) Black or African American
H19	11p15.5	10.99	10.92	1.62	1.46	0.07	0.592	0.663	(A) Black or African American
OR4S1	11p11.2	0.01	0.01	0.08	0.07	0.00	0.592	0.663	(A) Black or African American
GPR22	7q22.3	0.51	0.54	0.77	0.65	-0.03	0.592	0.663	(B) White
TRIM48	11q11	0.10	0.07	0.56	0.34	0.02	0.592	0.663	(A) Black or African American
SPATA16	3q26.31	0.10	0.08	0.45	0.39	0.02	0.592	0.663	(A) Black or African American
SPATA21	1p36.13	0.16	0.14	0.43	0.49	0.02	0.592	0.663	(A) Black or African American
GKN2	2p13.3	0.16	0.13	0.45	0.68	0.02	0.592	0.663	(A) Black or African American
SREBF2	22q13.2	11.54	11.51	0.71	0.71	0.03	0.592	0.663	(A) Black or African American
RPL13P5	12p13.31	3.74	3.78	0.89	0.74	-0.04	0.592	0.663	(B) White
TMEM41A	3q27.2	9.56	9.54	0.51	0.44	0.02	0.593	0.663	(A) Black or African American
RNPEP	1q32.1	11.37	11.35	0.58	0.55	0.03	0.593	0.664	(A) Black or African American
BEND2	Xp22.13	0.08	0.07	0.25	0.24	0.01	0.593	0.664	(A) Black or African American
TTTY14	Yq11.222	0.06	0.04	0.49	0.42	0.02	0.593	0.664	(A) Black or African American
CEP57L1	6q21	7.10	7.14	0.87	0.62	-0.04	0.593	0.664	(B) White
SV2C	5q13.3	0.79	0.75	0.93	0.91	0.04	0.593	0.664	(A) Black or African American
VHLL	1q22	0.19	0.18	0.34	0.35	0.02	0.594	0.665	(A) Black or African American
HIST1H2BD	6p22.2	9.19	9.13	1.42	1.37	0.06	0.594	0.665	(A) Black or African American
NAGS	17q21.31	5.73	5.78	1.26	1.33	-0.06	0.594	0.665	(B) White
HAND2	4q34.1	4.70	4.63	1.50	1.26	0.07	0.594	0.665	(A) Black or African American
ASB9	Xp22.2	4.84	4.89	1.15	1.24	-0.05	0.594	0.665	(B) White
SCARNA4	1q22	0.02	0.01	0.09	0.11	0.00	0.594	0.665	(A) Black or African American
ANGPT1	8q23.1	5.66	5.73	1.67	1.37	-0.07	0.594	0.665	(B) White
APBA1	9q21.12	6.70	6.76	1.33	1.15	-0.06	0.594	0.665	(B) White
ALDH1L1	3q21.3	3.78	3.88	2.26	2.22	-0.10	0.595	0.665	(B) White
PAPSS2	10q23.2-q23.31	9.27	9.34	1.60	1.50	-0.07	0.595	0.665	(B) White
UCA1	19p13.12	2.68	2.77	2.01	2.06	-0.09	0.595	0.665	(B) White
TSPAN18	11p11.2	8.47	8.51	1.06	0.91	-0.05	0.595	0.665	(B) White
FNDC11	20q13.33	2.58	2.64	1.42	1.24	-0.06	0.595	0.665	(B) White
SPATA2	20q13.13	8.97	8.99	0.51	0.56	-0.02	0.595	0.666	(B) White
HAS2-AS1	8q24.13	2.05	1.99	1.39	1.11	0.06	0.596	0.666	(A) Black or African American
TRIM14	9q22.33	10.22	10.25	0.76	0.75	-0.03	0.596	0.667	(B) White
ESCO2	8p21.1	6.73	6.78	1.08	1.20	-0.05	0.596	0.667	(B) White
ALPK2	18q21.31-q21.32	4.97	5.05	1.75	1.59	-0.08	0.596	0.667	(B) White
TMEM213	7q34	2.70	2.59	2.57	2.41	0.11	0.596	0.667	(A) Black or African American
LINC00894	Xq28	4.71	4.65	1.36	1.12	0.06	0.596	0.667	(A) Black or African American
ODF3	11p15.5	0.26	0.28	0.46	0.44	-0.02	0.597	0.667	(B) White
OR5AR1	11q12.1	0.00	0.01	0.05	0.08	-0.00	0.597	0.667	(B) White
NMNAT3	3q23	7.10	7.16	1.45	1.53	-0.06	0.597	0.667	(B) White
TMEM184B	22q13.1	10.88	10.85	0.52	0.50	0.02	0.597	0.667	(A) Black or African American
NPHS2	1q25.2	0.20	0.18	0.48	0.51	0.02	0.598	0.668	(A) Black or African American
ZNF786	7q36.1	7.78	7.76	0.54	0.52	0.02	0.598	0.668	(A) Black or African American
GPC5	13q31.3	1.02	0.97	1.23	1.17	0.05	0.598	0.668	(A) Black or African American
SYNM	15q26.3	9.44	9.35	1.99	1.82	0.09	0.598	0.668	(A) Black or African American
CNGA4	11p15.4	2.17	2.13	1.06	1.08	0.05	0.598	0.669	(A) Black or African American
CEP70	3q22.3	8.74	8.77	0.64	0.61	-0.03	0.599	0.669	(B) White
EZR	6q25.3	12.88	12.85	0.66	0.66	0.03	0.599	0.669	(A) Black or African American
DISC2	1q42.2	0.21	0.23	0.35	0.39	-0.02	0.599	0.669	(B) White
MARCH10	17q23.2	2.11	2.18	1.52	1.45	-0.07	0.599	0.669	(B) White
